JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458834.75272,13.973,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.052,Z,18.494,18.162,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.75707,13.977,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.060,Z,18.480,18.152,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.76145,13.989,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.068,Z,18.506,18.187,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.76581,13.968,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.078,Z,18.515,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.77020,13.975,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.088,Z,18.485,18.153,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.77457,13.975,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.099,Z,18.493,18.164,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.77892,13.971,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.111,Z,18.503,18.170,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.78328,13.964,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.124,Z,18.519,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.78763,13.973,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.137,Z,18.507,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.79197,13.967,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.152,Z,18.578,18.251,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.79632,13.973,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.168,Z,18.505,18.178,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.80068,13.972,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.185,Z,18.513,18.182,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.80502,13.988,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.203,Z,18.528,18.199,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.80936,13.980,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.223,Z,18.523,18.197,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.81370,13.969,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.243,Z,18.513,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.81804,13.955,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.266,Z,18.515,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.82241,13.978,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.290,Z,18.569,18.239,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.82675,13.963,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.315,Z,18.569,18.255,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.82966,13.953,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.333,Z,18.580,18.189,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83039,13.960,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.338,Z,18.573,18.197,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83107,12.464,0.022,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.342,Z,19.626,19.252,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83109,13.970,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.342,Z,18.583,18.252,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83164,12.446,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.346,Z,19.640,19.232,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83545,13.964,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.371,Z,18.584,18.259,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.83955,13.976,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.401,Z,18.574,18.257,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.84365,13.973,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.432,Z,18.578,18.259,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.84774,13.969,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.465,Z,18.593,18.253,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.85185,13.962,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.501,Z,18.584,18.254,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.85595,13.953,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.540,Z,18.582,18.250,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.86005,13.954,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.581,Z,18.625,18.283,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.86414,13.969,0.013,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.625,Z,18.688,18.348,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458834.86825,13.955,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.672,Z,18.616,18.275,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.58888,14.010,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.240,Z,18.538,18.223,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.58961,14.037,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.237,Z,18.516,18.218,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.59028,12.455,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.233,Z,19.645,19.261,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.59085,12.467,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.231,Z,19.623,19.277,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.61492,13.958,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.135,Z,18.560,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.62071,13.949,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.117,Z,18.561,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.62650,13.939,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.101,Z,18.574,18.176,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.63230,13.971,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.086,Z,18.574,18.194,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.63810,13.979,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.073,Z,18.550,18.192,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.64391,13.955,0.009,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.061,Z,18.556,18.178,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.64983,13.965,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.051,Z,18.559,18.187,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.65574,13.958,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.041,Z,18.562,18.186,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.66167,13.953,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.033,Z,18.582,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.66757,13.970,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.027,Z,18.567,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.67348,13.952,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.021,Z,18.560,18.183,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.67941,13.941,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.016,Z,18.565,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.68542,13.978,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.013,Z,18.544,18.186,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.69142,13.963,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.011,Z,18.555,18.190,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.69742,13.956,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.557,18.186,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.70325,13.977,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.496,18.180,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.70931,14.013,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.011,Z,18.489,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.71537,13.989,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.014,Z,18.508,18.179,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.72144,14.001,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.018,Z,18.504,18.179,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.72750,14.020,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.022,Z,18.497,18.158,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.72845,14.017,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.023,Z,18.509,18.154,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.72919,13.979,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.024,Z,18.528,18.153,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.72987,12.453,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.025,Z,19.623,19.244,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.73042,12.429,0.022,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.025,Z,19.643,19.218,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.73152,13.979,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.026,Z,18.507,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.73668,14.002,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.032,Z,18.499,18.162,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.74184,13.985,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.039,Z,18.489,18.156,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.74627,13.995,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.046,Z,18.490,18.163,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.75069,14.009,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.053,Z,18.489,18.162,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.75502,14.021,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.061,Z,18.507,18.192,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.75936,13.988,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.070,Z,18.523,18.197,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.76370,13.998,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.079,Z,18.496,18.167,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.76804,13.993,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.089,Z,18.505,18.174,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.77238,13.990,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.100,Z,18.517,18.180,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.77671,13.990,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.112,Z,18.532,18.207,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.78105,13.995,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.125,Z,18.536,18.203,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.78539,13.996,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.139,Z,18.562,18.232,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.78973,13.999,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.154,Z,18.512,18.188,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.79409,14.005,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.170,Z,18.538,18.215,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.79843,14.014,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.187,Z,18.504,18.188,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.80277,14.007,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.205,Z,18.543,18.208,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.80713,14.004,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.225,Z,18.566,18.235,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.81148,13.999,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.246,Z,18.575,18.246,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.81583,14.022,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.268,Z,18.532,18.211,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.82019,13.997,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.292,Z,18.546,18.219,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.82453,13.988,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.318,Z,18.563,18.230,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.82888,13.998,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.345,Z,18.545,18.221,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.82973,13.952,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.351,Z,18.587,18.174,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.83047,14.006,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.356,Z,18.561,18.179,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.83115,12.446,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.361,Z,19.645,19.247,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.83171,12.434,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.364,Z,19.655,19.243,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.83299,14.004,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.373,Z,18.548,18.210,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.83711,14.010,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.403,Z,18.541,18.218,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.84123,13.991,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.434,Z,18.544,18.206,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.84537,13.989,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.468,Z,18.553,18.223,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.84949,13.982,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.505,Z,18.568,18.229,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.85361,13.994,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.543,Z,18.608,18.279,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.85773,13.985,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.585,Z,18.579,18.269,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.86185,14.001,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.629,Z,18.585,18.262,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458835.86598,13.987,0.013,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.678,Z,18.614,18.279,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.58669,14.011,0.032,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.238,Z,18.576,18.257,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.58742,14.033,0.054,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.234,Z,18.569,18.260,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.58810,12.534,0.040,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.231,Z,19.632,19.319,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.58866,12.502,0.048,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.228,Z,19.649,19.313,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.61118,13.965,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.139,Z,18.601,18.213,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.61613,13.960,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.123,Z,18.610,18.224,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.62108,13.959,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.109,Z,18.593,18.219,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.62603,13.972,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.095,Z,18.579,18.203,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.63098,13.972,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.083,Z,18.573,18.201,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.63594,13.970,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.072,Z,18.576,18.193,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.64089,13.962,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.062,Z,18.576,18.198,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.64584,13.955,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.053,Z,18.575,18.187,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.65079,13.965,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.045,Z,18.566,18.187,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.65575,13.954,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.037,Z,18.574,18.190,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.66071,13.964,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.031,Z,18.569,18.181,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.66567,13.938,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.026,Z,18.563,18.181,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.67063,13.935,0.009,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.021,Z,18.559,18.168,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.67558,13.968,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.017,Z,18.539,18.169,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.68088,13.964,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.014,Z,18.552,18.192,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.68618,13.968,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.012,Z,18.551,18.188,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.69148,13.970,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.556,18.189,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.69677,13.964,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.558,18.184,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458836.70191,14.010,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.491,18.180,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
